Tiempo (s),Jugadas
0.0662786339999002,81
0.35137183999995614,94
4.46951240099952,76
0.13557445199967333,68
0.1728127280002809,52
0.21330859900081123,78
0.47157471799982886,95
0.17104359400036628,22
0.005432906999885745,28
0.06342263999977149,11
0.017279888999837567,98
0.029242070000691456,87
0.8822105480003302,67
0.08311326900002314,51
0.3915456240001731,53
0.0722956420004266,79
2.4309252279999782,93
0.010989166000399564,68
0.5680705929999021,94
0.8298257100004776,58
0.1990372030004437,54
2.981122253999274,81
3.266088454000055,89
0.5302884459997586,98
0.5873328019997643,95
0.4266684889998942,66
0.010222816000350576,57
1.640334959000029,95
0.07720569200046157,77
0.04133739099961531,49
0.006169677999423584,32
0.9533222449999812,31
0.10315995199925965,23
0.07662069400066684,11
0.11516448499969556,54
0.010386398999798985,55
0.9421581719998358,71
0.018115232999662112,12
0.32207168100012495,70
0.07724046899966197,92
2.1880123140008436,98
0.5084706079996977,56
1.2092756609999924,79
0.17628282400073658,49
0.057796236999820394,50
0.06310040100015613,97
0.09091506299955654,84
0.13749079100034578,86
0.5439695319992097,67
0.44443273800061434,53
