Tiempo (s),Jugadas
0.3275140010000541,57
6.614962819000539,90
1.4120488749995275,97
44.652948693000326,87
6.886949006000577,75
13.122198168000068,81
136.2766077790002,99
0.26054720600041037,35
0.09241836599994713,71
137.3418239140001,99
25.801656767000168,92
57.486961247999716,86
1.2723270719998254,73
75.07903719100068,86
135.73156062999988,99
32.839852152000276,70
3.8637659739997616,97
144.6525457990001,99
1.822898344999885,50
88.20917670800009,93
3.2753091980002864,76
144.83557319699958,99
125.43452944699948,93
0.6049499150003612,52
139.7644881389997,99
0.18202791899966542,13
0.014242967999962275,22
1.0270535419995213,93
183.50037533399973,99
183.7709309719994,99
8.923652309000317,60
0.5694707340007881,66
192.54947126200022,99
51.755033887000536,92
34.58023068699913,96
83.1612092790001,63
15.075144410000576,94
46.499354792000304,98
135.47840605800047,99
0.42750587400041695,65
0.012813425999411265,56
3.873783163999178,93
14.823190154998883,41
0.008048701998632168,35
0.02969617999951879,48
0.4920364050012722,87
0.026485042000786052,34
0.20378006099963386,17
0.31223216200123716,66
69.1103083270009,99
