Tiempo (s),Jugadas
1.5519668249999086,86
15.392787185000088,99
0.3155619380004282,51
1.4024842230001013,90
14.596329873000286,67
0.019741942000109702,26
0.26232458899994526,83
0.38270707599986054,93
12.853634514999612,99
0.03482746200006659,25
0.00634242100022675,31
0.05041916000027413,20
0.9875588770000832,71
3.141593612000179,37
0.15038452699991467,76
8.13428783299969,95
0.17281483899932937,88
0.2947245359991939,58
0.38426799299941194,64
0.012217649000376696,68
0.04374177299996518,79
1.1736214860002292,60
0.080124688000069,33
0.07002564399954281,53
3.846007230000396,61
0.13108067400025902,85
0.3164271819996429,68
0.9743212560006214,92
0.48212947899992287,87
0.48680268800035265,56
0.0799447549998149,39
5.364180421000128,96
3.4134472820005612,97
0.3711380469994765,80
0.13235415700000885,30
1.217680683999788,82
1.5866221329997643,95
0.12459994199980429,93
0.021654793999914546,31
11.19130160900022,86
1.9757564589999674,77
0.04795863399976952,84
9.595921813000132,74
0.04820016800022131,85
0.4060878620002768,50
0.7809695550004108,86
4.252028236000115,83
0.41794964900054765,95
0.30367957199996454,23
2.30450394699983,51
