Tiempo (s),Jugadas
0.3923770000001241,210
5.63623639999787,116
14.869451999999,196
0.7323096000000078,145
10.193997200000013,98
3.100203900001361,155
6.631248300000152,93
4.0658875000008265,145
7.661976600000344,140
1.5720650999974168,225
3.1190501999990374,182
4.7666871000001265,26
32.691257999998925,212
1.074102700000367,288
3.8922358000017994,167
0.2666318000010506,142
5.597416199998406,262
1.7244323000013537,94
1.4622563000011723,138
4.907477100001415,245
1.0601865999997244,33
1.9330938000020979,244
6.591697899999417,82
2.675973299999896,117
0.8529182999991463,76
4.282881299997825,90
6.947403099999065,155
7.4716898999977275,236
7.132824799999071,30
2.992817800000921,247
