Tiempo (s),Jugadas
0.05087490000005346,2
0.13805479999791714,10
0.2671929000025557,3
0.057684200000949204,81
0.09221160000015516,3
0.16781499999706284,2
0.07789109999794164,26
0.18830999999772757,2
0.033009800001309486,1
0.3550014000029478,173
0.13433809999696678,1
0.012468999997508945,1
0.09138130000064848,1
0.12541670000064187,8
0.21048479999808478,3
0.16003690000070492,1
1.1930879000028654,14
0.14573060000111582,42
0.05426139999690349,2
0.2863757999984955,18
0.19803179999871645,1
0.33604819999891333,1
0.05503879999741912,5
0.06646739999996498,1
0.7320806999996421,11
0.12506070000017644,3
0.1684053999997559,67
0.029644900001585484,1
0.27384280000114813,1
0.05904319999899599,11
0.08036010000068927,1
0.13744539999970584,13
0.19118770000204677,4
0.11842819999947096,4
0.10679570000138483,3
0.09531869999773335,5
0.25645340000119177,6
0.12759619999997085,10
0.18975499999942258,95
0.10883089999697404,6
0.28136169999925187,6
0.06626759999926435,4
0.1855624000017997,2
0.14985589999923832,1
0.06362829999852693,2
0.0657348999993701,2
0.07229220000226633,4
0.0037975999985064846,6
0.2940560999995796,64
0.044982100000197534,4
0.18613639999966836,18
0.24311719999968773,2
0.10170949999883305,8
0.2138704000026337,1
0.031626099997083656,2
0.014169800000672694,2
0.030963500001234934,65
0.011050599998270627,2
0.0437993000014103,8
0.14718600000196602,8
0.21028189999924507,3
0.8857438000013644,82
0.11576269999932265,4
0.15528640000047744,2
0.028783300000213785,18
0.25111739999920246,1
0.03427430000010645,8
0.0167860000001383,11
0.5601956000027712,2
0.07085150000057183,3
0.16526130000056583,1
0.09046200000011595,12
0.23958349999884376,24
0.08449110000219662,5
0.15419869999823277,3
0.014939900000172202,2
0.09215480000057141,11
0.01266840000243974,1
0.37272910000319825,7
0.007134600000426872,8
0.2781805999984499,1
0.4686589999982971,24
0.0609809999987192,4
0.12582680000195978,2
0.016265199999907054,8
0.06844060000003083,10
0.17348760000095353,9
0.2881648000002315,6
0.03255169999829377,39
0.032219299999269424,73
0.09524129999772413,45
0.12465849999716738,6
0.07722160000048461,3
0.3239433000017016,41
0.20721000000048662,5
0.015305299999454292,2
0.1268847999999707,3
0.08949779999966267,9
0.1388840999970853,1
0.2741344999994908,20
0.01916960000016843,4
0.4271091999980854,3
0.1198746999980358,3
0.15899239999998827,6
0.2581836999997904,1
0.06496449999758624,4
0.016767599998274818,2
0.07127150000087568,1
0.09721889999855193,3
0.16245049999997718,32
0.1640036000026157,53
0.17334810000102152,22
0.002534299997932976,3
0.02519409999877098,2
0.33097819999966305,3
0.5300601000017195,4
0.05563769999935175,50
0.0831136000015249,30
0.14081440000154544,73
0.07152950000090641,8
0.14909180000177003,5
0.22547470000063186,45
0.39378340000257595,106
0.33555750000232365,1
0.33718510000107926,1
0.10182200000053854,23
0.007303600003069732,1
0.09578120000151102,27
0.05800729999828036,2
0.08152669999981299,16
0.022143900001537986,1
0.06714410000131465,1
0.42333919999873615,2
0.0477589000001899,7
0.10033330000078422,47
0.5751449999988836,1
0.04356040000129724,5
0.0493064999973285,4
0.046355900001799455,3
0.23764590000064345,29
0.09700750000047265,2
0.4171135999968101,16
0.3274578999989899,1
0.1494471000005433,2
0.027308299999276642,2
0.11066919999939273,4
0.008503699998982484,7
0.1287400000001071,1
0.05641910000122152,4
0.3224831000006816,53
0.29126539999924717,1
0.11326869999902556,7
0.020203699998091906,4
0.20109030000094208,5
0.16705939999883412,21
0.060841599999548635,2
0.11274190000040107,2
0.2824323999993794,9
0.23874029999933555,180
0.26601170000139973,2
0.11304090000339784,17
0.04093979999743169,60
0.12706229999821517,65
0.2319117000006372,13
0.022477999998955056,7
0.14470589999837102,16
0.11523470000247471,1
0.05197359999874607,2
0.1540910999974585,1
0.014363199999934295,5
0.29497359999732,1
0.015628400000423426,2
0.17937280000114697,34
0.02640629999950761,2
0.18711849999817787,90
0.24796390000119573,12
0.2880853000024217,31
0.35250489999816637,10
0.13304069999867352,9
0.014835000001767185,6
0.15181699999811826,10
0.2854801999965275,3
0.15222739999808255,6
0.1957284999989497,3
0.1513161000002583,6
0.12337450000268291,8
0.39172830000097747,39
0.042860399997152854,10
0.03905510000186041,11
0.047485900002357084,7
0.054320800001733005,23
0.11044530000071973,1
0.1986624999990454,1
0.01753169999938109,7
0.37552559999676305,7
0.097704399999202,7
0.05185169999822392,112
0.013803400001052069,4
0.09526449999975739,4
0.2918694999971194,3
