Tiempo (s),Jugadas
0.014828600000328152,28
0.031933499998558545,84
0.027808499999082414,68
0.02644220000001951,49
0.0018560999997134786,4
0.03917649999857531,97
0.024769299998297356,62
0.05838180000137072,117
0.027643999997962965,67
0.012870900001871632,36
0.02607480000006035,61
0.015398799998365575,36
0.027853999999933876,70
0.027562200000829762,66
0.01026579999961541,27
0.006013099999108817,14
0.02723139999943669,57
0.009735200001159683,24
0.03526119999878574,92
0.05354140000054031,137
0.012921899997309083,34
0.03396520000023884,87
0.028395699999236967,77
0.025246299999707844,51
0.011726199998520315,30
0.05218310000054771,120
0.010718099998484831,28
0.008750199998758035,21
0.024067400001513306,55
0.022557500000402797,62
0.035105399998428766,92
0.07015349999710452,63
0.07515449999846169,113
0.008485499998641899,21
0.018726399997831322,34
0.04979110000203946,109
0.06456130000151461,122
0.030082599998422666,66
0.02830529999846476,68
0.028490799999417504,70
0.02139589999933378,51
0.03225460000248859,80
0.027370499999960884,47
0.0116109000009601,30
0.00900030000047991,22
0.042398000001412584,92
0.02949810000063735,56
0.059938900001725415,137
0.01926879999882658,36
0.02400159999888274,62
0.041098999998212093,98
0.059815900000103284,115
0.011038600001484156,24
0.028176799998618662,63
0.02501739999934216,53
0.09406740000122227,90
0.04156589999911375,104
0.02011320000019623,54
0.018834800001059193,48
0.01421709999704035,35
0.027091399999335408,56
0.008395499997277511,23
0.03274489999967045,74
0.04764720000093803,105
0.015096400002221344,42
0.03983199999856879,77
0.03204040000127861,64
0.014763200000743382,38
0.084068499996647,43
0.014948600000934675,40
0.017362700000376208,36
0.015757299999677343,36
0.01895910000166623,47
0.053665600000385894,102
0.030494300001009833,66
0.009420000002137385,24
0.014535099999193335,34
0.011814999998023268,29
0.041664300002594246,92
0.026291000001947396,65
0.014881499999319203,26
0.027346599999873433,49
0.03349949999756063,75
0.032267100003082305,69
0.028748600001563318,68
0.02119220000167843,52
0.07951110000067274,73
0.008467799998470582,19
0.01196909999998752,31
0.028889400000480236,73
0.048204200000327546,89
0.021007399998779874,47
0.010620699998980854,25
0.049893699997483054,109
0.014150999999401392,30
0.0497179000012693,127
0.016829000000143424,33
0.04585370000131661,117
0.035927900000388036,92
0.023685300002398435,50
0.02077840000129072,54
0.03798160000224016,78
0.013235900001745904,33
0.021916800000326475,48
0.05195260000255075,121
0.01695549999931245,42
0.007344699999521254,20
0.04529099999854225,108
0.027677099998982158,67
0.0326563000016904,74
0.012930499997310108,39
0.02187229999981355,57
0.02141750000009779,44
0.01807580000240705,44
0.04046809999999823,94
0.02783659999840893,56
0.016623100000288105,34
0.027842599996802164,67
0.005496199999470264,12
0.013855699999112403,32
0.0397527999994054,100
0.04620480000085081,116
0.0064598000026308,16
0.020351099999970756,40
0.04208859999926062,105
0.05891519999931916,135
0.0414649999984249,103
0.026636599999619648,68
0.021006799997849157,60
0.04027040000073612,80
0.022948099998757243,66
0.04188829999839072,79
0.029163299997890135,73
0.036404999998921994,100
0.026364599998487392,71
0.017999300001974916,41
0.028811800002586097,72
0.0021913000018685125,5
0.024969999998575076,55
0.03651689999969676,93
0.0160580999981903,38
0.028798399998777313,54
0.05476740000085556,116
0.013956399998278357,30
0.07467969999925117,58
0.06293590000132099,136
0.015118100000108825,41
0.019848899999487912,45
0.07693909999943571,50
0.04345330000069225,109
0.03145740000036312,78
0.05631350000112434,111
0.0166045000005397,39
0.03028440000343835,62
0.0035901000010198914,8
0.014484300001640804,30
0.029574699998192955,59
0.08340460000181338,170
0.012809899999410845,33
0.013104500001645647,30
0.02382479999869247,60
0.012610800000402378,30
0.01866660000086995,49
0.034270500000275206,88
0.02119210000091698,52
0.02763339999728487,68
0.060984499999904074,117
0.01485319999846979,41
0.0018539000011514872,3
0.025809099999605678,71
0.03383459999895422,82
0.07500019999861252,179
0.027130900001793634,74
0.033370900000591064,86
0.03471229999922798,87
0.007059499999741092,20
0.042107499997655395,105
0.004859200002101716,13
0.031243299999914598,61
0.009776099999726284,26
0.02576749999934691,63
0.007205499998235609,17
0.03118460000041523,64
0.017840199998317985,48
0.06115789999967092,32
0.037505500000406755,84
0.038231599999562604,101
0.02591499999834923,69
0.07394310000017867,119
0.049580999999307096,112
0.03534349999972619,67
0.003124700000626035,7
0.026040199998533353,54
0.026646599999367027,49
0.03210949999993318,70
0.010956599999190075,26
0.03386270000191871,77
0.0384546000022965,88
0.053183600000920705,130
0.016608599999017315,46
