Tiempo (s),Jugadas
0.2626940999980434,1
0.04528299999947194,2
0.054115599999931874,9
0.04807480000090436,6
0.3397427999989304,16
0.17770849999942584,2
0.8610813000013877,10
0.24129100000209291,26
0.24874110000018845,5
0.4580091999996512,3
0.099055300001055,1
0.02024829999936628,8
0.2171515999980329,1
0.04658259999996517,1
0.39513439999791444,1
0.19055049999951734,1
0.03266359999906854,1
0.5544405000000552,1
0.017810800000006566,1
0.10552099999767961,10
0.22581740000168793,5
0.019654200001241406,6
0.19709099999818136,2
0.024426100000709994,20
0.21654130000024452,1
0.06086430000141263,2
0.39057790000151726,2
0.07570960000157356,1
0.2302510000008624,2
0.12361520000195014,3
0.5437874000017473,9
0.3325898999974015,3
0.04975330000161193,4
0.2575417000007292,3
0.15320079999946756,25
0.17514269999810494,4
0.2452969000005396,12
0.4791738999992958,2
0.7099240999996255,5
0.1258912999983295,2
0.16462870000032126,7
0.15681290000065928,1
0.3529718999998295,1
0.2460341999976663,6
0.14184889999887673,8
0.41946660000030533,1
0.018451700001605786,26
0.22028279999722145,5
0.42543120000118506,1
0.05040469999948982,1
0.11190419999911683,8
0.1437560999984271,2
0.04318440000133705,1
0.0764616999986174,2
0.014560999999957858,3
0.820406599999842,3
0.0034808999989763834,4
0.029797000002872664,9
0.06571129999792902,1
0.12306640000315383,1
0.12202759999854607,2
0.02917670000169892,2
0.06273409999994328,8
0.11293930000101682,41
0.07008700000005774,4
0.08316720000220812,6
0.06525220000185072,1
0.06728709999879356,2
0.12297580000085873,2
0.17962989999796264,1
0.1571622000010393,1
0.31474639999942156,6
0.05902989999958663,8
0.28404239999872516,4
0.06818070000008447,4
0.1898810999991838,11
0.046999599999253405,6
0.8098848999979964,1
0.3166267999986303,1
0.05728430000090157,2
0.0461488000000827,5
0.08559020000029705,7
0.1041793999975198,4
0.3664527000000817,13
0.038313699998980155,3
0.07013870000082534,2
0.3122941000001447,1
0.059016800001700176,3
0.45408450000104494,3
0.5123387000021467,1
0.07903209999858518,14
0.2570898000012676,2
0.38207230000261916,7
0.19743089999974472,1
0.09099400000195601,7
0.04767400000127964,1
0.03695689999949536,1
0.015291300001990749,6
0.177760099999432,3
0.11468040000181645,18
0.015360299999883864,8
0.11141660000066622,22
0.39572620000035386,1
0.18931850000080885,3
0.33137669999996433,9
0.10883100000137347,8
0.20993380000072648,1
0.040784000000712695,1
0.005754800000431715,2
0.4327617000017199,11
0.16014160000122502,1
0.023779499999363907,24
0.40273769999839715,11
0.037679599998227786,7
0.0824386999993294,4
0.11041959999784012,2
0.26342060000024503,17
0.4411205000033078,25
0.06527879999703146,3
0.14808610000181943,2
0.15936109999893233,6
0.5983594999997877,3
0.0275476000024355,2
0.09695079999801237,1
0.29123230000186595,3
0.07812230000126874,2
0.04534870000134106,2
0.11083349999898928,2
0.06420209999851068,1
0.24355709999872488,1
0.0021735000009357464,2
0.18263359999764361,4
0.24117000000114786,2
0.08053479999944102,15
0.0188257000008889,5
0.06101769999804674,4
0.05082389999734005,1
0.28220599999986007,1
1.0326142999983858,3
0.3350328000014997,2
0.08334389999799896,12
0.061782699998730095,4
0.2151545000015176,10
0.37785490000169375,8
0.08175589999882504,2
0.10534929999994347,2
0.3927064999988943,6
0.14725929999985965,7
0.02653690000079223,10
0.37961170000198763,2
0.005731300003390061,1
0.03335279999737395,2
0.08482459999868297,2
0.015108200001122896,2
0.025270699999964563,2
0.012681699998211116,5
0.007600500000989996,1
0.08465269999942393,6
0.08796640000218758,9
0.013225300001067808,6
0.3913027999988117,2
0.1948363999981666,2
0.09921280000344268,4
0.12467920000199229,12
0.18923369999902206,1
0.1940671000011207,6
0.06922490000215475,3
0.13202739999906044,3
0.0402304000017466,2
0.01621339999837801,10
0.10421359999963897,6
0.013905399999202928,6
0.3417938000020513,5
0.12584179999976186,2
0.9492320999997901,2
0.13844289999906323,1
0.0775567000018782,7
0.7690734999996494,4
0.14960249999785447,4
0.20614039999782108,6
0.32426610000038636,3
0.5892662000005657,4
0.13613970000005793,2
0.43022019999989425,8
0.31699139999909676,3
0.11234390000026906,1
0.32778419999885955,6
0.05639089999749558,6
0.31093419999888283,2
0.0665331000018341,1
0.2370141000028525,1
0.08122209999783081,1
0.006569900000613416,4
0.50737019999724,1
0.7357744999972056,5
0.08517990000109421,4
0.12489350000032573,4
0.2216134999980568,1
0.05201369999849703,6
0.15631500000017695,5
