Tiempo (s),Jugadas
0.18402029999924707,25
0.06782169999860344,59
0.06964720000178204,78
0.15737829999852693,19
0.05713299999843002,139
0.28113999999914085,31
0.02258319999964442,43
0.11635999999998603,29
0.17028109999955632,27
0.3245542000004207,51
0.06525110000075074,48
0.5324871999982861,59
0.039992400001210626,74
0.09323680000306922,132
0.12019409999993513,167
0.019944499999837717,49
0.20546770000146353,72
0.31906140000137384,2
0.15775070000017877,35
0.22398180000163848,109
0.5797693000022264,61
0.0569069999983185,84
0.07566559999759193,183
0.11364820000017062,108
0.4617252999996708,158
0.18361450000156765,88
0.2850773999998637,59
0.25925250000000233,82
0.10154289999991306,27
0.2916091000006418,46
0.06910599999901024,34
0.2442172999981267,81
0.23101329999917652,129
0.11891950000062934,146
0.06349319999935688,43
0.07190899999841349,171
0.09926540000014938,139
0.12191539999912493,31
0.11304400000153692,195
0.013097600000037346,31
0.02900269999736338,65
0.154452399998263,75
0.06222489999709069,79
0.028914799997437513,68
0.0023764999968989287,5
0.031587100002070656,78
0.1539057000009052,55
0.06436779999785358,147
0.06923620000088704,46
0.023311299999477342,56
0.047575500000675675,105
0.022003399997629458,54
0.08341250000012224,43
0.20647269999972195,125
0.15273529999831226,72
0.0863504999979341,92
0.03826859999753651,91
0.14466469999752007,55
0.23337509999691974,91
0.21006560000023455,124
0.08749370000077761,72
0.08786770000006072,77
0.07420139999885578,69
0.06072159999894211,93
0.1088510999979917,195
0.06881340000109049,53
0.05168520000006538,100
0.1510286000011547,27
0.286714399997436,155
0.07577390000005835,138
0.1566884999992908,43
0.19465529999797582,96
0.09587050000118325,118
0.031173700001090765,55
0.5356811999990896,32
0.23176710000188905,222
0.11944669999866164,145
0.1473870000008901,137
0.15925119999883464,109
0.28906199999983073,77
0.25545469999997295,97
0.13598760000240873,134
0.06612849999874015,55
0.39668800000072224,168
0.20150500000090688,65
0.26131940000050236,176
0.14273560000219732,58
0.31008660000225063,83
0.12245160000020405,112
0.5584932999990997,99
0.10920189999887953,89
0.22041499999977532,86
0.15926559999934398,79
0.1655207000003429,69
0.10301379999873461,51
0.1605356000000029,282
0.12699069999871426,223
0.32711140000174055,65
0.25856690000000526,115
0.23423750000074506,114
0.029878700002882397,62
0.14528349999818602,206
0.01613050000014482,38
0.22931990000142832,95
0.05565940000087721,61
0.03748089999862714,81
0.25157749999925727,47
0.5539175999983854,97
0.06974859999900218,85
0.03709600000001956,79
0.046070500000496395,89
0.10749080000096001,86
0.12350140000125975,13
0.06798569999955362,106
0.18246779999753926,160
0.027862099999765633,63
0.131506999998237,48
0.2316584000000148,44
0.09839260000080685,111
0.11391050000020186,96
0.19630640000104904,35
0.09394800000154646,35
0.012024200001178542,1
0.1913410000015574,43
0.04158300000199233,34
0.030631900001026224,8
0.18453729999964708,162
0.09378320000178064,95
0.06999310000173864,53
0.002294800000527175,5
0.3827577000010933,80
0.005263500002911314,13
0.08944870000050287,48
0.022422300000471296,55
0.10570569999981672,159
0.1064723999988928,231
0.0027942000015173107,5
0.2089469000020472,65
0.046634000002086395,117
0.12618529999963357,86
0.20896469999934197,231
0.07097309999880963,67
0.5089530000004743,76
0.06604030000016792,152
0.06882930000210763,158
0.03881259999980102,87
0.12176960000215331,5
0.02733519999674172,58
0.018118899999535643,40
0.21556480000072042,128
0.12002880000000005,42
0.011327600001095561,26
0.07905309999841847,58
0.11453460000120685,229
0.0730846999977075,131
0.02383860000190907,56
0.08806030000050669,3
0.09245150000060676,49
0.28138749999925494,101
0.08643799999845214,94
0.1760472000023583,103
0.2255616000002192,93
0.020535100000415696,39
0.2367709999998624,39
0.2454180999993696,111
0.08094400000118185,85
0.2555656000004092,157
0.5399913000001106,35
0.13167580000299495,99
0.13228890000027604,52
0.06413729999985662,157
0.12424340000143275,95
0.15062390000093728,64
0.07660190000024159,115
0.11714030000075581,120
0.0751550999993924,190
0.15057780000279308,164
0.2884851000017079,54
0.0910148000002664,161
0.12358750000203145,154
0.0751486000008299,46
0.46696659999724943,83
0.2796256000001449,58
0.2108565999988059,72
0.06644850000157021,67
0.2826916000012716,144
0.3113355000023148,74
0.11872089999815216,189
0.010964799999783281,24
0.04221319999851403,37
0.31210730000020703,28
0.030813500001386274,64
0.7565527000006114,33
0.1532709999992221,77
0.1991096000019752,91
0.17243609999786713,179
0.3979735000029905,140
0.06489289999808534,65
0.09217269999862765,57
0.12933689999772469,79
