Tiempo (s),Jugadas
0.02165189999868744,55
0.030581099999835715,82
0.026521300002059434,66
0.030874299998686183,78
0.029850499999156455,68
0.04380270000183373,115
0.025398699999641394,69
0.016419699997641146,47
0.024744899998040637,49
0.020667799999500858,50
0.025811600000452017,59
0.020632700001442572,55
0.0023373000003630295,5
0.01826509999955306,48
0.016351400001440197,36
0.013139100003172643,26
0.055046999998012325,145
0.03450130000055651,100
0.05676549999770941,109
0.06346850000045379,58
0.047894799998175586,124
0.025366500001837267,68
0.06259390000195708,160
0.023890699998446507,61
0.05117869999958202,143
0.027159500001289416,65
0.02200720000109868,58
0.010856900000362657,30
0.036010499999974854,107
0.02053130000058445,60
0.009611699999368284,23
0.047437999997782754,125
0.012493199999880744,37
0.07519010000032722,209
0.04689639999924111,118
0.039353899999696296,118
0.02016449999791803,54
0.012975900001038099,33
0.016422699998656753,50
0.007990699999936623,20
0.03070780000052764,79
0.017730999999912456,46
0.0635824999990291,154
0.01920340000287979,49
0.021934100001089973,57
0.029037200001766905,68
0.0070989999985613395,20
0.04326290000244626,89
0.04785489999994752,120
0.05546959999992396,141
0.013667300001543481,39
0.06494730000122217,178
0.01835189999837894,54
0.03251749999981257,70
0.0016814999980852008,4
0.027064900001278147,81
0.03534090000175638,97
0.028488600000855513,79
0.020389400000567548,58
0.025274399999034358,62
0.09811939999781316,88
0.021150399999896763,51
0.034214899998914916,93
0.006726600000547478,21
0.02199330000075861,52
0.025292199999967124,67
0.03844519999984186,102
0.008447000000160187,26
0.02894210000158637,70
0.027410800001234747,84
0.039032399999996414,109
0.028093000000808388,87
0.008481900000333553,22
0.02715620000162744,65
0.0074100999991060235,20
0.03442680000080145,93
0.03663569999844185,94
0.022311000000627246,57
0.0067425999986880925,17
0.03604710000217892,100
0.011595300002227305,30
0.032857400001375936,77
0.01919850000194856,46
0.030482199999823933,82
0.07711720000224886,220
0.021500300001207506,64
0.018140500000299653,46
0.04096239999853424,98
0.029077700000925688,87
0.009933400000591064,30
0.020831199999520322,53
0.03782879999926081,116
0.018445599998813123,38
0.04300920000241604,106
0.03551800000059302,87
0.010857299999770476,34
0.04604520000066259,116
0.0431005999998888,109
0.039576999999553664,104
0.031231400000251597,86
0.03261909999855561,91
0.03830440000092494,91
0.018023800002993084,53
0.04251970000041183,108
0.012799600001017097,35
0.09913630000301055,103
0.013213399997766828,26
0.021614299999782816,52
0.008916300001146737,28
0.04714439999952447,125
0.0128353000000061,35
0.04312329999811482,113
0.01366050000069663,41
0.012917100000777282,30
0.023430700002791127,46
0.04100820000167005,126
0.020682899998064386,61
0.03626550000262796,103
0.0638251999989734,215
0.02426019999984419,57
0.009973799998988397,25
0.044613999998546205,122
0.044033199999830686,126
0.008728699998755474,23
0.023940200000652112,55
0.04355750000104308,103
0.03497910000078264,102
0.03587089999928139,100
0.013148299996828428,36
0.036301000000094064,93
0.04321010000057868,120
0.01671390000046813,41
0.030936499999370426,93
0.06992489999902318,207
0.0378552000001946,85
0.011633199999778299,34
0.00936340000043856,23
0.016574400000536116,37
0.03642760000002454,90
0.01766180000049644,53
0.014910400001099333,35
0.040655799999512965,103
0.05020129999684286,144
0.06417299999884563,158
0.012704100001428742,33
0.013047500000539003,37
0.025051799999346258,53
0.0043110999977216125,13
0.0235095000025467,63
0.029920900000433903,73
0.017512999998871237,55
0.00938509999832604,27
0.024466999999276595,66
0.01243379999868921,32
0.0325734999969427,100
0.01478809999753139,42
0.07344670000020415,185
0.01104000000123051,34
0.005004899998311885,12
0.028236899997864384,67
0.01683200000115903,41
0.0012372999990475364,2
0.03503640000053565,91
0.04511679999995977,58
0.04866089999995893,136
0.06462269999974524,159
0.04328489999898011,121
0.03730770000038319,93
0.08328059999985271,184
0.02241869999852497,70
0.026088499998877523,77
0.01624660000015865,38
0.03773889999865787,97
0.018234499999380205,50
0.04542549999678158,121
0.03414560000237543,85
0.007667199999559671,18
0.013136199999280507,34
0.008258399997430388,23
0.011137200002849568,30
0.023712099999102065,71
0.01958789999844157,54
0.00811009999961243,22
0.00286229999983334,6
0.04447670000081416,115
0.01213120000102208,39
0.0031908000019029714,8
0.044924099998752354,97
0.03854969999883906,104
0.03515189999961876,101
0.05982109999968088,140
0.02799600000071223,55
0.012670500000240281,25
0.04116200000134995,108
0.001912899999297224,5
0.010347200000978773,31
0.06144470000072033,173
0.03705149999950663,101
0.02388720000089961,56
0.029088399998727255,90
