Tiempo (s),Jugadas
0.010306500000297092,8
0.17389629999888712,35
0.023150600001827115,1
0.5412715000020398,3
0.30644540000139386,1
0.27972980000049574,1
0.16552859999865177,3
0.2628361999995832,43
0.06948270000066259,3
0.14927650000026915,8
0.07219260000056238,2
0.07283049999750801,8
0.35482430000047316,15
0.08916440000029979,2
0.07458090000000084,3
0.012010899998131208,3
0.10274570000183303,2
0.1851795000002312,5
0.00952770000003511,5
0.082018799999787,1
0.4223182999994606,3
0.021587600000202656,6
0.06336400000145659,27
0.21476809999876423,2
0.2257129999998142,4
0.05024260000209324,23
0.10323019999850658,2
0.06407360000230256,11
0.2913283000016236,1
0.08750859999781824,3
0.18500800000037998,4
0.06929670000317856,4
0.11800699999730568,5
0.17399010000008275,9
0.4597734999988461,5
0.08713779999743565,12
0.06464840000262484,2
0.04566709999926388,1
0.37732989999858546,4
0.03804699999818695,2
0.024186399998143315,2
0.09456340000178898,9
0.01898330000040005,4
0.38020479999977397,19
0.04977080000026035,1
0.0083228000003146,8
0.064631899997039,2
0.01059749999694759,4
0.010937800001556752,2
0.11003859999982524,13
0.13250279999920167,3
0.2602480999994441,10
0.3411195000007865,4
0.013170599999284605,8
0.4583873000010499,3
0.22480539999742177,2
0.03780820000247331,1
0.1290060999999696,3
0.5205184000005829,6
0.052663700000266545,9
0.015863800002989592,21
0.20632820000173524,4
0.0071184000007633585,13
0.41133740000077523,1
0.09002409999811789,1
0.00984980000066571,5
0.24119140000038897,1
0.11661459999959334,18
0.040738100000453414,3
0.07668580000245129,3
0.35186640000029,3
0.40205950000017765,5
0.1784442999996827,8
0.22442399999999907,2
0.30645670000012615,31
0.16777559999900404,8
0.1863335999987612,8
0.07981149999977788,1
0.0841478999973333,1
0.057297400002426,34
0.09868830000050366,8
0.023624900000868365,23
0.1273797000030754,3
0.1815329000019119,11
0.03420920000280603,10
0.6905531000011251,65
0.42444590000013704,10
0.2333582999999635,3
0.18834769999739365,2
0.10359580000294955,25
0.01456540000071982,7
0.29268429999865475,1
0.009887000000162516,1
0.14157320000231266,2
0.06941010000082315,46
0.17467609999948763,1
0.036675899998954264,3
0.06020599999828846,1
0.17734639999980573,8
0.10705050000251504,4
0.07055079999918235,3
0.18820299999788404,5
0.2170786999995471,3
0.021094700001413003,12
0.2379996999989089,3
0.007405500000459142,1
0.0018535000017436687,1
0.4149866999978258,30
0.22670339999967837,34
0.12766800000099465,3
0.06779540000206907,2
0.08870539999770699,29
0.045506599999498576,7
0.060609000000113156,3
0.018134600002667867,15
0.009127400000579655,5
0.03391109999938635,11
0.09457309999925201,2
0.18383499999981723,4
0.003914299999451032,7
0.44857219999903464,8
0.20294470000226283,48
0.017847799997980474,17
0.04886600000099861,5
0.24165809999976773,2
0.14139439999780734,30
0.31953319999956875,2
0.06835330000103568,3
0.0427492999988317,76
0.03944670000055339,22
0.1265796000006958,5
0.3178772999999637,8
0.06189349999840488,13
0.07965400000102818,4
0.05406370000127936,3
0.15026810000199475,4
0.061712200000329176,3
0.1534527000003436,1
0.1451740999982576,12
0.08795660000032512,10
0.25379270000121323,2
0.022132300000521354,5
0.07997269999759737,3
0.025979100002587074,3
0.24043710000114515,32
0.10164669999721809,23
0.22686719999910565,2
0.25346490000083577,15
0.12091540000255918,2
0.00637789999746019,2
0.03519130000131554,6
0.02449190000334056,21
0.2607053000028827,3
0.002312499997060513,4
0.13935969999874942,1
0.04155039999750443,26
0.38081720000263886,3
0.12881500000003143,49
0.0215864000019792,38
0.0193632999980764,5
0.22265730000071926,22
0.04337849999865284,3
0.4821300000003248,4
0.07514829999854555,5
0.053834899998037145,26
0.05911349999951199,2
0.3669248999976844,15
0.6820514999999432,3
0.09640829999989364,11
0.4284131999993406,1
0.1380581000012171,2
0.038749100000131875,1
0.0034015000019280706,2
0.10052210000139894,2
0.5226526000005833,21
0.07192189999841503,1
0.056684400002268376,51
0.20260050000069896,6
0.3128842000005534,3
0.13173570000071777,2
0.10072589999981574,6
0.24962740000046324,53
0.07939909999913652,1
0.13845089999813354,5
0.05533169999762322,3
0.28143679999993765,4
0.03754619999745046,8
0.19540199999755714,3
0.3415647999972862,3
0.4208749999997963,5
0.1780600999991293,6
0.2036703999983729,3
0.21743689999857452,2
0.13816159999987576,8
0.13499299999966752,28
0.13955989999885787,6
0.5255828999979713,1
0.25786169999992126,31
0.1399730000011914,2
0.03376459999708459,4
