Tiempo (s),Jugadas
0.0031287999991036486,14
0.002424600002996158,16
0.0012597000022651628,9
0.0018595000001369044,12
0.004747300001326948,33
0.00306559999808087,24
0.002556799998274073,19
0.0009343000019725878,8
0.002357000001211418,11
0.0019898999998986255,14
0.0006804000004194677,6
0.0006059000006644055,5
0.0007759000000078231,7
0.002912399999331683,17
0.0029301999966264702,25
0.0012790999971912242,11
0.0009879999997792765,7
0.00023799999689799733,1
0.0022253000024647918,15
0.001196400000480935,10
0.0012552000007417519,13
0.0022601999990001787,11
0.002823099999659462,27
0.0005965999989712145,4
0.0025943000000552274,16
0.0009013999988383148,8
0.0006633000011788681,5
0.002056199999060482,15
0.0033709999988786876,23
0.0006777000016882084,4
0.0007099000031303149,6
0.002425700000458164,21
0.00028449999808799475,2
0.0017159000017272774,13
0.0024430000012216624,16
0.001314600001933286,13
0.0015435999994224403,13
0.0018717999992077239,12
0.0025855999992927536,18
0.0006686999986413866,5
0.0015454999993380625,13
0.002568200001405785,18
0.004941800001688534,11
0.0006671000010101125,2
0.0018323000003874768,17
0.001847999999881722,15
0.0005930000006628688,5
0.004505299999436829,32
0.0023098000019672327,16
0.002659599998878548,18
0.0025561000002198853,16
0.0033189999994647224,23
0.002922800002124859,21
0.001960600002348656,13
0.0014937999985704664,11
0.0009294000010413583,6
0.0010003999996115454,8
0.0020635000000766013,16
0.0018763999978546053,5
0.0023860000001150183,12
0.0014757999997527804,11
0.0019143999998050276,17
0.0008223999975598417,4
0.004296700000850251,21
0.0015206999996735249,11
0.003223499999876367,16
0.0017436999987694435,14
0.0012919000000692904,10
0.003006300001288764,13
0.0016347999990102835,11
0.0014722999985679053,11
0.0018949999976030085,15
0.0022238999990804587,11
0.0011088999999628868,9
0.004427700001542689,32
0.0024879999982658774,20
0.0007533999996667262,8
0.0026178999978583306,16
0.0031273999993572943,17
0.0014201999983924907,12
0.002183500000683125,16
0.003339099999720929,25
0.0009137999986705836,7
0.0021987000000081025,14
0.0024196999984269496,18
0.004848399999900721,36
0.001044299999193754,8
0.0013308999987202697,11
0.002035599998635007,20
0.00028169999859528616,2
0.0032035000003816094,24
0.0016126000009535346,13
0.0016338000023097266,14
0.0009104999990086071,6
0.0008503999997628853,6
0.001544799997645896,11
0.0008541999995941296,7
0.0013424000026134308,11
0.0012602999995579012,10
0.0028882000005978625,25
0.0019074999981967267,17
0.00159200000052806,15
0.0010042999965662602,6
0.0009347000013804063,8
0.004148700001678662,23
0.009299199999077246,26
0.002518900000723079,18
0.0012957999970240053,11
0.0023814999985916074,18
0.004158100000495324,13
0.0014534999972966034,14
0.0017236000021512154,13
0.0012888999990536831,10
0.0016266000020550564,12
0.0008010999990801793,8
0.0018988000010722317,15
0.0018770999995467719,12
0.002149500000086846,16
0.0016298000009555835,14
0.0020957000015187077,19
0.005760299998655682,16
0.0021553000005951617,14
0.0014282000011007767,11
0.003513899999234127,27
0.0027798000010079704,25
0.0023201000003609806,20
0.005080900002212729,20
0.002486299999873154,16
0.002342399999179179,13
0.0005448000010801479,5
0.0010327000018151011,9
0.001115799997933209,10
0.0012953000004927162,6
0.0035212000002502464,25
0.0015596000012010336,11
0.003449799998634262,23
0.003190399998857174,28
0.002315199999429751,12
0.0027465000021038577,22
0.002623100001073908,18
0.002381900001637405,18
0.005009299999073846,13
0.0017472999970777892,13
0.0005906000005779788,5
0.004042199998366414,25
0.0012633000005735084,9
0.0012289999976928812,10
0.0016501999998581596,12
0.003923799999029143,25
0.003830400000879308,33
0.0013355000010051299,9
0.001450499999918975,11
0.0012744000014208723,12
0.002236200001789257,16
0.0032809000003908295,21
0.0008103000000119209,7
0.0013588999972853344,11
0.0009635999995225575,8
0.0012889999998151325,8
0.002714499998546671,21
0.0005454999991343357,5
0.0017067000007955357,14
0.0010550000006332994,6
0.002648800000315532,16
0.001659799996559741,14
0.0011545999986992683,9
0.003075900000112597,15
0.0029888999997638166,24
0.0030866999986756127,18
0.0008146000000124332,6
0.0003791999988607131,3
0.0032358999997086357,27
0.001633400002901908,9
0.0021038000013504643,14
0.0022003000012773555,17
0.0015898000019660685,7
0.0020138999971095473,14
0.0020309999999881256,18
0.0009509000010439195,9
0.0024133000006258953,12
0.003691499998240033,27
0.004098199999134522,26
0.0021553999977186322,16
0.001364399999147281,9
0.0025048000024980865,13
0.0014016999994055368,14
0.001914000000397209,13
0.0018548999978520442,13
0.0029520999996748287,19
0.00302190000002156,12
0.00232999999934691,16
0.0010385999994468875,11
0.0024147000003722496,16
0.004787199999555014,41
0.0029009000027144793,19
0.0026854999996430706,19
0.0006329000025289133,5
0.0009093000007851515,9
0.005372899999201763,16
0.0027780000018537976,31
