Tiempo (s),Jugadas
0.001958799999556504,14
0.0009898999996948987,9
0.0013245000009192154,9
0.0029323999988264404,23
0.003512100000079954,25
0.0038877000006323215,27
0.001366000000416534,11
0.004076400000485592,19
0.002473600001394516,20
0.0010493000008864328,9
0.0014542999997502193,7
0.0020536999982141424,15
0.00030730000071343966,2
0.0014405000001715962,12
0.0009494000005361158,8
0.0011474999992060475,6
0.002905499997723382,17
0.00113229999988107,11
0.004574599999614293,16
0.002446600003167987,8
0.003196800000296207,11
0.0019472999993013218,20
0.0016255999980785418,13
0.00290080000195303,13
0.0028299000005063135,15
0.001323299999057781,10
0.003109900000708876,10
0.0026743999987957068,20
0.004874700000073062,22
0.00031970000054570846,2
0.003509199999825796,16
0.007746600000245962,7
0.005749799998739036,12
0.006885400001920061,21
0.0023065999994287267,11
0.00492110000050161,19
0.0015416999995068181,12
0.001973599999473663,13
0.0021817000015289523,14
0.0030869000001985114,13
0.004116000000067288,24
0.0025104999986069743,20
0.0017482000002928544,15
0.002375100000790553,15
0.0024737999992794357,8
0.0025540000024193432,20
0.0027120000013383105,25
0.0009702999996079598,10
0.0005510000009962823,6
0.0017010000010486692,11
0.003138500000204658,10
0.0003370000013092067,3
0.0019873000019288156,17
0.0013171999999030959,10
0.0010712000002968125,11
0.0012513000001490582,13
0.0018433000004733913,21
0.0036876000012853183,24
0.0007839999998395797,7
0.008806400001049042,33
0.0028590000001713634,15
0.0008801999974821229,7
0.002542500002164161,22
0.0019380999983695801,15
0.002165699999750359,13
0.000427700000727782,2
0.0016437999984191265,14
0.00020640000002458692,1
0.0007250999988173135,7
0.0022563000020454638,14
0.0013021999984630384,11
0.0019514999985403847,14
0.0007095000000845175,7
0.0027942999986407813,18
0.0019237000014982186,14
0.002737800001341384,18
0.0032921999991231132,20
0.0023387999972328544,24
0.0013016000011703,12
0.0015325999993365258,9
0.0021857000028830953,17
0.0008975000018835999,9
0.0004955000003974419,4
0.0035915000007662456,30
0.00462129999868921,18
0.001975500003027264,9
0.0008484999998472631,7
0.0011694999993778765,11
0.0010106000008818228,10
0.0023626999973203056,20
0.002304000001458917,13
0.004866100000072038,31
0.0009537000005366281,8
0.0005300999982864596,4
0.0009576999982527923,8
0.0011702999981935136,9
0.0013883999999961816,10
0.002018700000917306,12
0.0013543000022764318,11
0.0003875999973388389,3
0.0012150000002293382,10
0.0018268999992869794,11
0.0026429999998072162,21
0.002821499998390209,21
0.00204459999804385,13
0.0014287000012700446,8
0.00044549999802256934,3
0.0011807000009866897,11
0.003401599999051541,18
0.0014628999997512437,14
0.002796100001432933,20
0.003000599997903919,16
0.0012922000023536384,13
0.0022499999977299012,24
0.0029542000011133496,19
0.0017501000002084766,14
0.001550400000269292,14
0.0009484000001975801,8
0.0008730000008654315,8
0.004520200000115437,29
0.000820400000520749,6
0.0007224000000860542,8
0.001402800000505522,11
0.0016732999974919949,15
0.0012415999990480486,10
0.0017011000018101186,16
0.0015846999995119404,13
0.0011328999971738085,11
0.0033260000018344726,30
0.003824800001893891,27
0.0013648000021930784,11
0.0014286999976320658,12
0.0007838999990781303,7
0.0024622999990242533,18
0.0016410999996878672,16
0.0014516999981424306,14
0.0020631000006687827,18
0.0028354999994917307,26
0.0015706999984104186,14
0.0010468000000400934,10
0.0016238999996858183,11
0.0025451000001339708,21
0.00046269999802461825,4
0.002881899999920279,21
0.0012781000004906673,10
0.001860200001829071,18
0.0017788999975891784,16
0.0005020999997213949,4
0.002667299999302486,22
0.0018213000003015622,16
0.0016092000005301088,17
0.0007375999994110316,7
0.004548200002318481,42
0.003372200000740122,24
0.0036392000001796987,30
0.003571400000510039,24
0.001970699999219505,13
0.002359699999942677,19
0.0026870000001508743,13
0.0007511000003432855,6
0.0014179000027070288,12
0.00044780000098398887,4
0.0044340999993437435,26
0.0036095000032219104,28
0.0004966999986208975,2
0.0030251999996835366,21
0.0012540000025182962,13
0.005276100000628503,33
0.0028103000004193746,23
0.00148550000085379,11
0.0020167000002402347,12
0.0019332000010763295,13
0.0010686000023270026,9
0.0025896000006468967,12
0.0009061999990080949,9
0.0034057000011671335,23
0.004469399998924928,30
0.0005481999978655949,4
0.0013442000017676037,12
0.0011789000018325169,9
0.0020027999999001622,18
0.0020647000019380357,19
0.0013152999999874737,13
0.0019307000002299901,15
0.0015848000002733897,13
0.0020997999999963213,18
0.0016166000023076776,13
0.001981999997951789,14
0.001141799999459181,9
0.00020500000027823262,1
0.0008659000013722107,8
0.0017802999973355327,15
0.001663300001382595,10
0.0022992000012891367,25
0.0007007999993220437,6
0.004312599998229416,31
0.0014408999995794147,11
0.0022510999988298863,15
0.0028478999993239995,26
0.0031326999996963423,25
