Tiempo (s),Jugadas
0.03769738399932976,99
0.005505347999132937,3
0.0413279499989585,134
0.023262020000402117,99
0.024403624000115087,36
0.010859760001039831,89
0.006333015999189229,20
0.03233234000072116,111
0.005165375001524808,3
0.019054026999583584,80
0.04534133000015572,84
0.009705264999865904,73
0.0320820190008817,71
0.11568486000032863,82
0.07450620400049957,58
0.09027459200115118,43
0.01531587199860951,24
0.020443424000404775,97
0.0053368629996839445,5
0.04193512899837515,118
0.09003060700160859,29
0.009632890998545918,71
0.01815976500074612,44
0.03480087400021148,24
0.012914545000967337,122
0.023486419000619208,131
0.0452471680000599,80
0.06255862499892828,89
0.009537881000142079,71
0.026575826999760466,18
0.03654774499955238,129
0.007238726999275968,23
0.07993401199928485,54
0.045388251999611384,84
0.006750311000359943,11
0.016061237000030815,20
0.09419591699952434,45
0.017774366000594455,51
0.021813500999996904,14
0.020619135999368154,95
0.006056156000340707,18
0.023502722000557696,110
0.006767667000531219,23
0.011760168999899179,112
0.0457087489994592,28
0.05274024899881624,88
0.040066510999167804,17
0.018141921998903854,26
0.020728742998471716,94
0.02204158599852235,52
0.015349851000792114,50
0.03631749600026524,88
0.010038182001153473,60
0.006984256000578171,30
0.025744319000295945,136
0.025662395000836113,51
0.03645017899907543,93
0.03024705399911909,149
0.015513225000177044,13
0.017005304000122123,34
0.04113543799940089,44
0.02298907000113104,102
0.0073491839993948815,36
0.020566790999509976,98
0.040218358000856824,22
0.046037187001275015,149
0.012411558000167133,118
0.007326696999371052,27
0.01934817099936481,33
0.02745204799975909,45
0.056478008000340196,57
0.012339840999629814,113
0.0096792069998628,85
0.04058159099986369,62
0.1766799799988803,37
0.007779277999361511,39
0.017077213999073138,39
0.009032197000124143,64
0.019151304999468266,82
0.020353591000457527,99
0.07639614300023823,45
0.006211883999640122,21
0.010950268999295076,89
0.027889062999747694,43
0.019847641999149346,69
0.01397718600128428,109
0.033359582999764825,123
0.025852236998616718,128
0.08833824200155505,19
0.006471906999649946,22
0.04456595500050753,67
0.013059475999398273,117
0.026715540001532645,124
0.006732818999807932,21
0.029295211001226562,81
0.08166857799915306,131
0.0065476029994897544,22
0.017733326998495613,37
0.005741533999753301,16
0.03365667100115388,24
0.023359161999906064,92
0.011610106999796699,112
0.02394561499932024,112
0.013160189000700484,102
0.05096649199913372,77
0.008975528000519262,60
0.06572857399987697,28
0.013455092999720364,94
0.007379814000159968,31
0.012682454000241705,136
0.008739680999497068,44
0.006533518999276566,19
0.066684866000287,134
0.014029934000063804,142
0.015073574000780354,138
0.021062255998913315,92
0.01082735800082446,95
0.027810106999822892,24
0.013615293999464484,116
0.017540597000333946,43
0.014953877000152715,131
0.02182255000116129,83
0.013299064001330407,113
0.04665366799963522,27
0.01327759400010109,106
0.006680056001641788,21
0.03312615300092148,103
0.052824940999926184,44
0.006746127000951674,16
0.03467747799913923,103
0.06121696499940299,40
0.006247696001082659,16
0.03276238100079354,33
0.02295357199909631,142
0.026199982999969507,25
0.12981554700127163,143
0.006044638001185376,14
0.014839183000731282,18
0.0165401579997706,10
0.005980911000733613,18
0.0198438850002276,85
0.02447831899917219,28
0.005024093999963952,1
0.011441381000622641,112
0.02537487000154215,13
0.011627109999608365,104
0.05509406700002728,73
0.006828169000073103,29
0.009147581999059184,51
0.015400300000692368,149
0.03740559600009874,36
0.0369998639998812,28
0.007136027001251932,30
0.010614228998747421,64
0.01802677900013805,17
0.015350530000432627,5
0.06688222999946447,16
0.0062292700004036305,13
0.010284625999702257,75
0.008030704999328009,34
0.006003708000207553,4
0.010508543000469217,73
0.007214296998427017,21
0.057624830998975085,50
0.017358184999466175,86
0.01246490900120989,112
0.014616992999435752,142
0.005346339001334854,8
0.006046676000551088,16
0.024203992999900947,7
0.013017071001740987,124
0.00818905999949493,35
0.009796685000765137,73
0.02256534099979035,141
0.1330481589993724,98
0.006883482999910484,36
0.08005039300041972,16
0.014616500000556698,139
0.04297722999945108,19
0.02392874699944514,36
0.04690269800084934,106
0.007585928000480635,31
0.006240967999474378,16
0.007054902000163565,23
0.007999446001122124,37
0.008101160001388052,44
0.0056992289992194856,7
0.029259228000228177,50
0.0075556769988907035,29
0.008447718999377685,41
0.006383358999300981,11
0.010880976000407827,71
0.012330411998846103,87
0.03380626500074868,10
0.01977597400036757,12
0.015890575999947032,124
0.010154604000490508,98
0.09983694399852538,17
0.03291025699945749,20
0.021786962999613024,77
