Tiempo (s),Jugadas
0.03675261500029592,132
0.021852821999345906,128
0.018041229001028114,123
0.010549902999628102,48
0.029123684000296635,95
0.01604124699952081,67
0.010813339999003801,27
0.007310072000109358,65
0.016332978000718867,71
0.010910306000369019,34
0.00955095499921299,133
0.011412210000344203,94
0.009157319000223652,138
0.011428907000663457,59
0.007021112000074936,80
0.012425447999703465,111
0.012117980000766693,125
0.005586747000052128,27
0.011942776998694171,117
0.03755102400100441,42
0.006575562001671642,47
0.006927153999640723,71
0.017482037001173012,23
0.01663892000033229,84
0.008707836001121905,108
0.015360361001512501,106
0.009129714000664535,133
0.015282297999874572,127
0.008358535000297707,113
0.006246621000173036,47
0.014975321999372682,68
0.00885787200058985,140
0.007257826000568457,83
0.008064669000305003,111
0.005570805000388646,24
0.010785129999931087,64
0.006795317998694372,71
0.03867882099984854,149
0.008573637000154122,99
0.011145326998303062,37
0.011690953999277554,49
0.007560746000308427,76
0.021673793000445585,80
0.0057823890001600375,9
0.015157215999352047,63
0.006629722000070615,40
0.007323497000470525,69
0.015010342000095989,8
0.0056843040001695044,26
0.012288541998714209,5
0.01493569600097544,76
0.006679104000795633,65
0.017200778998812893,56
0.014144126998871798,49
0.005663411000568885,24
0.009879875000478933,23
0.02431760400031635,47
0.012940721999257221,63
0.009406319000845542,137
0.01907992800079228,108
0.009789457999431761,4
0.015443700998730492,31
0.007001324000157183,50
0.007639211999048712,73
0.017919267000252148,129
0.013226439999925788,13
0.007152250000217464,73
0.015277455999239464,53
0.015260546999343205,12
0.017708377999952063,114
0.008164021999618853,137
0.0074562730005709454,106
0.012890038999103126,5
0.007074987999658333,71
0.0297091909997107,89
0.01725548600006732,116
0.013357277999602957,17
0.017790476998925442,87
0.009882788001050358,15
0.016983165998681216,131
0.020519902998785255,105
0.03196920600021258,44
0.005823662999318913,28
0.004990113000530982,1
0.012102427999707288,114
0.007374501001322642,89
0.026027203999547055,48
0.007929474000775372,90
0.008397494999371702,107
0.010068061001220485,145
0.012903150000056485,117
0.03460720900147862,42
0.005543458999454742,8
0.007404955998936202,64
0.010570583999651717,45
0.01046144199972332,38
0.009261273999072728,145
0.012270451001313631,113
0.005560718998822267,19
0.012632058000235702,141
0.010211814000285813,52
0.023914807999972254,114
0.018445677000272553,141
0.02923321699927328,40
0.012849524999182904,133
0.011663228000543313,31
0.015218283999274718,30
0.005557145999773638,11
0.008296730000438401,95
0.01958983599979547,14
0.01081132600120327,77
0.007190379999883589,74
0.024673010999322287,120
0.005218217000219738,5
0.016337939001459745,120
0.01693610000074841,51
0.01659157299945946,132
0.015255747999617597,69
0.011564879001525696,61
0.01334776600015175,119
0.005464363001010497,3
0.006552617000124883,39
0.00948740099920542,127
0.01078995999887411,42
0.016571907999605173,51
0.016825464999783435,37
0.0107282960016164,47
0.00715943400064134,60
0.009242795000318438,14
0.008706465001523611,123
0.009848239000348258,34
0.02765166599965596,142
0.006389410998963285,56
0.005755666999903042,32
0.011641969000265817,96
0.006196315998749924,36
0.019409008000366157,123
0.009179500999380252,4
0.04348471899902506,92
0.02671284200005175,28
0.04262717000165139,65
0.0052225290000933455,6
0.006970409000132349,77
0.0987191049989633,141
0.010743441000158782,34
0.023817821000193362,83
0.011583161000089603,73
0.013816086000588257,16
0.013360738001210848,19
0.005620083000394516,21
0.014838765999229508,17
0.0072718930005066795,86
0.02068031700036954,76
0.014683893999972497,113
0.007597986999826389,108
0.008982478000689298,141
0.007511193000027561,82
0.00621981299991603,53
0.013763943999947514,9
0.005166303000805783,4
0.0054376799998863135,18
0.014364291000674712,17
0.007253200999912224,57
0.006588665999515797,48
0.005501178999111289,13
0.014456339000389562,59
0.03396588800023892,69
0.006231471001228783,23
0.006064230999982101,24
0.01834430000053544,115
0.017397916000845726,106
0.010318398999515921,15
0.010408179001387907,69
0.009725396999783698,34
0.005188223998629837,6
0.005409211000369396,14
0.015303037000194308,128
0.024178540999855613,19
0.005790560000605183,32
0.011023778000890161,71
0.011340708999341587,50
0.007103649999407935,64
0.007522359999711625,73
0.005546050999328145,5
0.011450725000031525,53
0.006124536999777774,30
0.014340308998725959,130
0.007429651999700582,64
0.00651735099927464,38
0.009988228001020616,141
0.011753525999665726,70
0.009374248000312946,141
0.011308836999887717,99
0.02604817700012063,36
0.00598685899967677,33
0.011515521999172051,71
0.00905503600006341,132
0.015490783000132069,92
0.058783406999282306,148
0.0068363000009412644,53
