Tiempo (s),Jugadas
0.002890331000344304,11
0.030519151000589773,61
0.0341019569996206,33
0.006466793000072357,39
0.00539674300034676,9
0.11088014199958707,65
0.1680145669997728,61
0.3378020669997568,67
0.011225952999666333,76
0.018956281999635394,96
0.12592589400082943,34
0.002601861000584904,31
0.11578030299915554,76
0.005276242999570968,12
0.011873827999806963,99
0.005024918999879446,10
0.048706898000091314,79
0.011653751999801898,97
0.005609412999547203,5
0.0297311960002844,38
0.04877958400084026,87
0.015494700000090234,19
0.005116489000101865,3
0.013292716000250948,42
0.002847312000085367,36
0.1212110449996544,76
0.027938111999901594,25
0.016804621999654046,27
0.0029799490002915263,42
0.007825364000382251,91
0.0018074359995807754,7
0.0017502349992355448,7
0.004826487000173074,91
0.12653061099990737,51
0.032202172000324936,61
0.00399745799950324,72
0.010137061999557773,67
0.02300919099980092,64
0.41199686600066343,58
0.007897055000285036,83
0.038370794000002206,78
0.021865720999812766,99
0.02823701799934497,87
0.0018977519994223258,12
0.09507079600007273,41
0.002062358999864955,13
0.046457725999971444,36
0.06571149200044601,74
0.02324390299963852,57
0.00517436500012991,7
0.007187879999946745,65
0.06341951500053256,69
0.21706004200041207,91
0.0022545809997609467,19
0.01246671500030061,19
0.005533717000616889,3
0.005987780999930692,27
0.02959964999990916,61
0.011575933999665722,92
0.0036265050002839416,64
0.005531099999643629,18
0.010514889000660332,79
0.01082998200035945,12
0.41404115600016667,83
0.022409930000321765,61
0.0743352359995697,52
0.0044412779998310725,91
0.022788336999838066,88
0.008445671000117727,27
0.005987793999338464,45
0.0016591909998169285,6
0.004256859000633995,87
0.018212594000033278,42
0.016967864999969606,39
0.028233254000042507,43
0.003454988000157755,52
0.0026541859997450956,35
0.003859465999994427,66
0.004955555999913486,2
0.0015473170005861903,2
0.006796403999942413,60
0.0056497260002288385,16
0.005776885000159382,24
0.028714350999507587,30
0.04378567999992811,91
0.010613897999974142,70
0.0038641239998469246,66
0.18693856200025039,44
0.1552241170002162,68
0.009464385999308433,46
0.014665517999674194,18
0.0400801780006077,66
0.001886935999209527,11
0.00915038299990556,36
0.01785303999986354,88
0.009711358999993536,56
0.004046251000545453,60
0.002590602999589464,34
0.005104980999931286,12
0.005262245000267285,76
0.017739990000336547,42
0.003949971000110963,80
0.046372261000215076,71
0.11378871400029311,87
0.01803035800003272,70
0.002713243000471266,23
0.05898663200059673,96
0.01761653799985652,9
0.001735738999741443,9
0.05362672399951407,69
0.0026838320000024396,42
0.01044139100031316,91
0.05522126500000013,79
0.030659772999570123,83
0.005232946000433003,92
0.025236882000172045,24
0.006473438000284659,56
0.045859390999794414,31
0.01674010500028089,4
0.002511910999601241,35
0.026241167000080168,58
0.0696506110007249,34
0.003791959000409406,68
0.006285878999733541,35
0.003539864999765996,63
0.00211459999991348,17
0.0070024030001150095,57
0.00445793600010802,82
0.02592291600012686,36
0.007279176999873016,81
0.034542561000307614,52
0.11996022000039375,65
0.022779706000619626,13
0.06936775899976055,69
0.0098596150000958,35
0.007810170999619004,15
0.010406858999886026,88
0.24298987200018018,82
0.03767053899991879,54
0.02610809700036043,98
0.514273427000262,71
0.009642049000831321,51
0.0035100720006084885,59
0.011541156000021147,79
0.0038123450003695325,64
0.0016214300003412063,3
0.0025197800005116733,32
0.3516562189997785,99
0.0020251549995009555,15
0.0017206299999088515,7
0.009967615999812551,68
0.007955345000482339,11
0.1326664019998134,74
0.015061122000588512,75
0.00747691099968506,41
0.0649179619995266,57
0.012557367999761482,96
0.07128746900070837,60
0.0021606159998555086,19
0.01635946199985483,33
0.010846973000298021,24
0.024033847999817226,77
0.005296524000186764,13
0.059184061999985715,69
0.010635683000145946,19
0.011108085999694595,60
0.003507591000015964,63
0.008541655000044557,94
0.6700225770000543,95
0.010792978999234037,85
0.07290324599944142,45
0.027497412000229815,63
0.03596038299929205,87
0.002938679999715532,45
0.1888049229992248,82
0.038021108000066306,30
0.004520311999840487,45
0.015845969000110927,48
0.0016345530002581654,1
0.010561019999840937,24
0.0015880650007602526,1
0.012782648999746016,94
0.021900346999245812,13
0.24842624099983368,93
0.0714264580001327,62
0.0019635310000012396,8
0.005881259000489081,19
0.011354819000189309,65
0.020875187999990885,63
0.024105854000481486,82
0.08378257000003941,96
0.0330160089997662,54
0.00835819799976889,68
0.004534865000096033,66
0.11599534499964648,75
0.02187632500044856,92
0.007429882999531401,67
0.016838438999911887,71
0.00470643900007417,81
0.010966384000312246,48
