Tiempo (s),Jugadas
0.015125513000384672,48
0.00574878099905618,7
0.09682035399964661,26
0.007449630998962675,39
0.03247607000048447,119
0.09395526899970719,51
0.040294213000379386,99
0.007945563000248512,69
0.04109475100085547,148
0.011703172998750233,123
0.020084245001271483,28
0.03715744700093637,106
0.00689654500092729,38
0.062304289000167046,109
0.01825280000048224,125
0.008011124999029562,40
0.007580789000712684,33
0.012528258999736863,148
0.0070659379998687655,30
0.038359424001100706,82
0.01188305899995612,138
0.006068699000024935,20
0.012273551001271699,5
0.01672386300015205,84
0.013771658001132892,52
0.007631723001395585,56
0.06808747599825438,127
0.01056668699857255,127
0.03162682600122935,87
0.023490167999625555,57
0.03305837700099801,52
0.031548494000162464,64
0.006003645999953733,3
0.017032038000252214,60
0.02192367199859291,39
0.012258835000466206,136
0.019179984999937005,26
0.008280184998511686,50
0.06253056400055357,26
0.005194728000788018,1
0.0232354169984319,112
0.00620068500029447,23
0.02200431200071762,89
0.024374398000873043,143
0.0050784009999915725,2
0.009078801000214298,89
0.006858831999124959,41
0.029822665001120185,99
0.013474003000737866,41
0.03259194199927151,29
0.020926273999066325,64
0.044453841999711585,26
0.074598072000299,29
0.028206895000039367,137
0.053223873999741045,62
0.005035111998950015,1
0.006366955998601043,33
0.013085698999930173,46
0.006077606998587726,29
0.062442645999908564,112
0.019181210000169813,26
0.005360690000088653,8
0.020416589999513235,66
0.007674507000047015,62
0.0060729790002369555,19
0.02981402599834837,30
0.006893605999721331,44
0.04401521500039962,41
0.015669911001168657,117
0.007196763001047657,50
0.020448525001484086,39
0.03362766499958525,26
0.017781722001018352,128
0.03742700400107424,109
0.013828244000251289,51
0.018657889999303734,17
0.04258615900107543,34
0.012863086998549988,52
0.0056480419989384245,14
0.01841321199935919,141
0.012796195998816984,37
0.005952101999355364,24
0.016094350999992457,100
0.018251677000080235,8
0.026284809999197023,41
0.014962295001168968,54
0.2772771210002247,91
0.030364377000296372,106
0.06827629399958823,85
0.06963005800025712,93
0.044905040000230656,43
0.013014956000915845,30
0.035596972000348615,88
0.011765584000386298,31
0.04403883199847769,41
0.02086297999994713,39
0.08754362700165075,25
0.007154560998969828,49
0.010470507999343681,119
0.011598971999774221,15
