Tiempo (s),Jugadas
0.01630281500001729,19
0.08253325399891764,85
0.01833130700106267,145
0.008940800000345916,125
0.006178260999149643,34
0.016404669000621652,115
0.007471052998880623,97
0.00643431099888403,52
0.006413709999833372,51
0.028411146999133052,65
0.006507763999252347,59
0.005175674999918556,4
0.005131067999172956,6
0.012673858998823562,144
0.022538876999533386,85
0.005385087000831845,15
0.014184945999659249,52
0.0075266849999025,99
0.0063408389996766346,55
0.010237589000098524,56
0.014546045998940826,51
0.031081250999704935,102
0.012613203000000794,121
0.010212242999841692,28
0.009712904000480194,9
0.031033408000439522,53
0.013873214998966432,39
0.007210423998913029,79
0.017884925999169354,57
0.010535190000155126,63
0.005884784999580006,39
0.01759677100017143,91
0.010622288000377011,61
0.011701875999278855,117
0.011187184998561861,90
0.01177805199949944,69
0.015047941999000614,58
0.009042564999617753,140
0.018651969001439284,148
0.014928922999388305,16
0.014121873999101808,17
0.024246422000942403,136
0.010295824000422726,52
0.029181660000176635,46
0.00806710600045335,122
0.008893858999726945,2
0.06078339399937249,56
0.008032043999264715,97
0.010349486001359764,35
0.006864074999612058,53
0.008341071999893757,108
0.006918811999639729,58
0.005870156999662868,21
0.005399682999268407,7
0.01743002900002466,114
0.010644723000950762,18
0.09385349500007578,57
0.006308562000413076,54
0.006953348998649744,78
0.005956233999313554,38
0.013349829001526814,27
0.009403312998983893,147
0.041481979000309366,84
0.02758219099996495,90
0.047764920000190614,106
0.016831711000122596,14
0.06610682800055656,16
0.015192138000202249,49
0.0328135210002074,82
0.006540042000779067,49
0.005695428000763059,4
0.005106630000227597,1
0.013308174000485451,30
0.011561989998881472,84
0.008350210999196861,92
0.02297907899992424,136
0.006807417999880272,68
0.017179676999148796,36
0.010537008000028436,71
0.005672535000485368,29
0.007993306000571465,116
0.005647378000503522,27
0.04755690400088497,56
0.014189592000548146,21
0.03931908600134193,105
0.010467330999745172,26
0.008659970999360667,113
0.03349918999992951,114
0.01119790600023407,107
0.009638266999900225,37
0.009466265999435564,12
0.04402575099993555,133
0.008693268999195425,148
0.01169319499967969,103
0.010338754998883815,14
0.029875672998969094,37
0.03076082699953986,50
0.024565178999182535,39
0.019173614999090205,16
0.013867933999790694,54
0.0062737300013395725,34
0.01569435599958524,103
0.011485737999464618,114
0.013791008999760379,36
0.012378594999972847,143
0.006181565000588307,45
0.010022520000347868,50
0.038906596000742866,102
0.00722055900041596,55
0.027959435999946436,39
0.015410611000334029,60
0.009434391000468167,132
0.025267214001360117,119
0.011483506999866222,75
0.01639397100007045,118
0.012603166000189958,23
0.022769745000914554,139
0.005110850001074141,6
0.005508607000592747,22
0.009281678998377174,126
0.01601481899888313,95
0.008109159000014188,98
0.008065760999670601,93
0.022025447000487475,145
0.017761841998435557,141
0.010468729000422172,30
0.027696121000190033,56
0.005332452999937232,6
0.006764433999705943,48
0.025825148000876652,23
0.0055313279990514275,20
0.06270626500008802,78
0.022686124000756536,68
0.009075541000129306,140
0.017943587999980082,99
0.0071051909999368945,49
0.015650861998437904,38
0.015586608999001328,68
0.019253509999543894,55
0.007974336000188487,117
0.008522619000359555,136
0.008623142000942607,135
0.005236340999545064,10
0.0055259290002140915,22
0.005604047000815626,27
0.007062035001581535,83
0.031243756999174366,134
0.010980977000144776,92
0.008283773999210098,95
0.011509559999467456,81
0.00816422999923816,109
0.022595209999053623,17
0.005703757000446785,6
0.01189650500054995,66
0.008059961000981275,90
0.03875781900023867,80
0.08563667699854705,60
0.00920712100014498,106
0.010517261998757022,12
0.00854893999894557,93
0.029624017000969616,30
0.009581685000739526,129
0.014325324998935685,138
0.04962658300064504,95
0.0272852830003103,61
0.013067727000816376,75
0.007888767999247648,84
0.01023736299976008,25
0.007087427000442403,61
0.006957759000215447,54
0.007087202000548132,63
0.027342501998646185,95
0.006962588000533287,45
0.015294896000341396,60
0.03397574100017664,22
0.014620575999288121,14
0.012268085998584866,88
0.005674853999153129,11
0.010348727999371476,46
0.009501045000433805,13
0.005276259000311256,8
0.022641548999672523,108
0.011050642999180127,87
0.006404534999091993,62
0.058933584001351846,64
0.01132054699883156,49
0.00984502400024212,5
0.019900244000382372,66
0.01653329300097539,95
0.028225568999914685,13
0.02423068999996758,50
0.012057709000146133,148
0.01651773300000059,29
0.006039249999957974,42
0.025276928001403576,43
0.005358764999982668,15
0.005558037000810145,23
0.012175212999864016,7
0.010763906999272876,60
0.02135630399970978,97
